SalePrice,id
85485.21858199117,1556
105780.81386395833,1557
97580.45125685359,1558
63552.80318317322,1559
134335.23100407352,1560
129372.76495233337,1561
130057.27797173712,1562
117918.52381134818,1563
155071.55198099796,1564
150955.30173257203,1565
237772.53074719768,1566
76404.0554983284,1567
230818.44131562527,1568
127780.26853477236,1569
139167.4721851162,1570
123247.99628658082,1571
142090.06900251633,1572
236848.78703014084,1573
118411.16056848996,1574
228294.6708937115,1575
241692.71437702083,1576
182201.7049606072,1577
148720.2513192488,1578
144283.67460411982,1579
196843.8694239307,1580
153037.43531194533,1581
125687.56299674742,1582
295889.05088129675,1583
216154.08727435904,1584
136126.48547946117,1585
67143.71165501358,1586
104989.74609257616,1587
151179.1682974507,1588
96656.18719289299,1589
133891.40280903337,1590
92120.81366992672,1591
114189.85781279957,1592
127669.16813535152,1593
123646.96546166156,1594
107500.42835079701,1595
222575.50662365564,1596
193546.990440399,1597
227982.70331666223,1598
172655.92887205433,1599
162810.2697234949,1600
68670.55669450256,1601
117135.34213046772,1602
71358.11761283704,1603
260213.84074000406,1604
243774.0913326851,1605
168701.8701135875,1606
173316.46469846845,1607
214613.92027023577,1608
185339.30648893543,1609
150446.78083309537,1610
138184.6466814833,1611
170111.54462348693,1612
161412.03068661503,1613
128011.18176654405,1614
93618.23075704853,1615
77864.51966472293,1616
95346.84585714205,1617
124769.01112066275,1618
140093.1889081708,1619
152267.5507211408,1620
138619.27573653305,1621
141655.74710064236,1622
261268.10001323366,1623
209360.69420740465,1624
120859.53691300031,1625
170452.54903500894,1626
190582.15034069953,1627
280021.0948513829,1628
184313.18863868673,1629
345037.3742923678,1630
230401.94780487774,1631
244459.2609012968,1632
174440.99603746372,1633
185156.2667620114,1634
176706.7483973534,1635
152578.34298140116,1636
199100.54587703626,1637
181426.71434846768,1638
190515.84547789735,1639
250882.9260563159,1640
183790.88245750172,1641
237825.68560509427,1642
216168.54511921617,1643
232651.5564683583,1644
196243.38832732616,1645
158437.26408653485,1646
162485.07393802618,1647
130092.80997566262,1648
138945.29758464964,1649
114357.9575302981,1650
120810.78307246086,1651
97580.9423697351,1652
99581.89276235177,1653
145872.11302769248,1654
138767.47796651197,1655
140735.6985407335,1656
147519.48764329636,1657
142980.1756604121,1658
119989.07625446911,1659
155445.67532750257,1660
419298.6280886656,1661
409960.1644741662,1662
380156.9319691736,1663
405317.026725237,1664
304524.5279406019,1665
332727.8003930022,1666
378054.47774956265,1667
345331.79980074166,1668
314023.8156650114,1669
355979.9717373747,1670
257720.4358198642,1671
422106.3356117003,1672
290130.4555887994,1673
241744.7427118794,1674
191549.89751968387,1675
190618.34535571196,1676
217118.76686261428,1677
438373.38171008136,1678
384877.2593287705,1679
328430.56206946715,1680
251804.62614685143,1681
320551.6949673301,1682
180758.1571032271,1683
177031.50592298622,1684
175707.92349911135,1685
167858.36506960442,1686
174089.0974032522,1687
189156.09872274025,1688
196665.9324505539,1689
199987.54270210656,1690
186979.31120988543,1691
270939.6995971971,1692
170797.6539140258,1693
184650.3151745891,1694
169535.5477065146,1695
273139.3075700048,1696
174714.30275650596,1697
356328.72433607414,1698
310821.24422659323,1699
250690.61080841738,1700
275275.76552336855,1701
239339.26262258244,1702
242622.78779001447,1703
274618.46154286165,1704
240254.7258982153,1705
351918.58074919216,1706
213223.89261894688,1707
200166.48626534463,1708
272020.55996584444,1709
217809.24435683843,1710
271321.5062671845,1711
257725.6394082395,1712
275776.6887206795,1713
221973.24773980916,1714
208302.0447889975,1715
184707.92577077175,1716
178302.8199177089,1717
136842.92629511486,1718
208628.25938534676,1719
245426.44968563525,1720
166354.44160623205,1721
127172.52926930528,1722
155390.5140189213,1723
204903.54440444306,1724
236352.28254240216,1725
184387.67089248297,1726
150056.63381202635,1727
177684.4938215232,1728
167523.19336402926,1729
159384.82491728672,1730
121720.38717745751,1731
125576.66575250457,1732
114362.07554234349,1733
120517.87605578043,1734
126408.52857944198,1735
109538.27548436887,1736
300626.0142326808,1737
245427.90980908184,1738
244841.06712087514,1739
205655.2127745321,1740
186161.20125455057,1741
172304.63340812473,1742
179672.25082832115,1743
309047.6301120954,1744
218225.19329284315,1745
187923.17215696923,1746
216429.6539849952,1747
216340.3373839525,1748
143793.2408889496,1749
125301.22798789355,1750
250193.1435772964,1751
116708.2035476506,1752
150776.58143069246,1753
197324.75758786293,1754
163244.20339959342,1755
125232.62671663889,1756
120874.81093065959,1757
146173.9752841089,1758
162914.81203525094,1759
165864.85923613605,1760
145371.68812762402,1761
178226.21154473803,1762
186586.1164993508,1763
114040.63394846817,1764
162901.68742841436,1765
189156.8159554238,1766
221057.0622017576,1767
141194.72600067983,1768
176359.54342827672,1769
152452.0493851004,1770
126120.31772082669,1771
129969.54891021093,1772
128605.38972473,1773
140659.85084972443,1774
141933.40904825088,1775
129414.13031068043,1776
108882.79690210527,1777
138695.80415989956,1778
117226.33401048474,1779
181779.59824793335,1780
127000.85743430896,1781
87811.7658494557,1782
141429.4575126975,1783
106688.54341016029,1784
124913.87717866992,1785
143039.07003650581,1786
166335.06235727633,1787
59761.72706270954,1788
100343.99352158864,1789
77853.6790180146,1790
179312.72226682084,1791
157557.8324752591,1792
129183.18351400136,1793
154077.2100886155,1794
133174.70342407876,1795
132423.87430412386,1796
114687.1514091562,1797
121971.34263340093,1798
110452.68063832342,1799
133045.85986862725,1800
125280.06022123323,1801
145466.238354169,1802
149797.0738098811,1803
136516.72198271292,1804
137478.25272870963,1805
123426.69188716768,1806
138741.11387487166,1807
127472.42288257518,1808
122748.89597305664,1809
140454.96764918725,1810
94718.035169253,1811
97154.81147305788,1812
122499.18352032048,1813
95240.08373775134,1814
53868.599043833536,1815
97675.21191260073,1816
104381.68655252717,1817
140412.1607589688,1818
126472.34537546727,1819
50723.165071874704,1820
118130.69890177301,1821
151309.0835060923,1822
43011.87633476221,1823
129940.5261529249,1824
138362.70349963772,1825
103623.1564850799,1826
102392.64939761971,1827
136571.82805482933,1828
126078.73993938189,1829
136469.0869887157,1830
148754.86013989395,1831
74802.07394957596,1832
142185.41208073293,1833
117805.93148961694,1834
120672.87487352538,1835
124286.23885388658,1836
86656.0829682035,1837
121411.23652274706,1838
96384.34722040744,1839
143454.84326238674,1840
133963.54909515363,1841
88487.73732532334,1842
128038.84663120304,1843
144936.30903128497,1844
143189.581281606,1845
156253.39946813587,1846
165843.6793590341,1847
53223.96275860943,1848
113446.62337609942,1849
116939.78290887867,1850
151783.3015544312,1851
126135.22361449276,1852
121035.30694303372,1853
165757.49039301884,1854
148718.63545471488,1855
224095.00956430865,1856
135751.34081484348,1857
136444.4482843919,1858
122454.48786338167,1859
145342.80348235046,1860
121929.57641153086,1861
326869.00035889365,1862
307301.986589401,1863
307371.1658550725,1864
343074.0469616847,1865
330872.59622933634,1866
231591.35931949585,1867
287204.0957522886,1868
201557.65521169355,1869
227403.33734263293,1870
259654.8730503989,1871
174467.04913612414,1872
234655.95654423867,1873
153629.38123424465,1874
198821.46422626017,1875
197421.95811124414,1876
209802.65343834154,1877
207665.70501403176,1878
128498.96461174477,1879
133594.01568779175,1880
243445.30958254155,1881
244449.62815529705,1882
186531.47723715554,1883
202823.4483908798,1884
244213.34088239213,1885
292145.1313271487,1886
212423.35184408378,1887
271827.93186972395,1888
164888.70062713575,1889
113625.0524390113,1890
136009.02788261813,1891
97864.7468523747,1892
124555.19920721161,1893
123045.90563835105,1894
133751.54567794324,1895
127824.1180178666,1896
115878.39105081953,1897
109615.70378230618,1898
163261.0340501708,1899
157194.9619750068,1900
169714.57842414084,1901
152782.413985806,1902
219290.71251405033,1903
147211.86484870117,1904
199977.65765677596,1905
156683.27529982405,1906
206278.25886304353,1907
110777.70263008185,1908
132735.3224143685,1909
119828.41347253989,1910
222345.51590934233,1911
333727.1541597248,1912
142599.72166588088,1913
53730.040288097945,1914
295934.6143424623,1915
65288.57078663473,1916
252349.37571590728,1917
140879.73610157473,1918
176481.71011793776,1919
154334.46978230847,1920
383149.3557896137,1921
322157.2812649736,1922
231975.65265142632,1923
215778.88768843314,1924
196192.23075894098,1925
369725.0697043827,1926
133549.23593721195,1927
158452.19607356272,1928
124883.42616545311,1929
134164.09021765078,1930
142418.70460177504,1931
141392.35826457903,1932
183723.70111095946,1933
182695.8714409413,1934
170053.93832019286,1935
194877.84151805632,1936
185532.50551346916,1937
170208.58291634003,1938
242256.70266094268,1939
192870.08664690703,1940
170268.75280551065,1941
185377.63902344118,1942
213087.1610760785,1943
368629.5018273508,1944
397822.1872552314,1945
130646.31954716145,1946
271679.1190984496,1947
170677.35345034147,1948
246613.97059317233,1949
191150.93865968825,1950
243959.2069698242,1951
206072.96893977164,1952
164440.60862563143,1953
183072.34532951348,1954
136255.98736746435,1955
298870.50719567563,1956
151598.03779822084,1957
301532.2695666584,1958
144156.33708564093,1959
115542.25559967756,1960
120199.74349106384,1961
98319.64292162078,1962
105425.76919453515,1963
106746.84302881654,1964
140441.86797768268,1965
139844.03523402195,1966
291057.09999061935,1967
416499.50242220087,1968
389962.4341908122,1969
412184.2600091706,1970
459320.0848158377,1971
382440.1009624626,1972
265658.11884290306,1973
336640.77572424454,1974
451298.37752314727,1975
275881.0666370535,1976
353350.34500377096,1977
349057.9340260922,1978
327559.7865399131,1979
203030.10619168397,1980
342075.4575016427,1981
219430.49435247903,1982
206115.5611158555,1983
170098.53766224586,1984
224159.05490475072,1985
208863.9360294084,1986
183712.72600784944,1987
174969.10677905555,1988
191969.87586980074,1989
208014.2462489755,1990
228687.78039084197,1991
214478.2559936431,1992
168358.76364712388,1993
231053.99425917034,1994
184816.3908117988,1995
250833.3780817255,1996
318605.7079749942,1997
318952.9537224052,1998
280109.34058995516,1999
319515.84323883324,2000
272992.7434740572,2001
242461.1531291471,2002
256565.75331706638,2003
277959.304296977,2004
227255.20877432628,2005
222510.22078457836,2006
251286.63488800926,2007
214291.61530548157,2008
195726.19449014546,2009
197863.9139040666,2010
145152.15459785733,2011
176139.50059219747,2012
178351.13149855728,2013
183255.86626684648,2014
208887.63508912423,2015
190152.25703256697,2016
193439.7709486977,2017
118028.58977966619,2018
132401.0222691613,2019
103784.38178133078,2020
103231.5283778535,2021
182828.0307447813,2022
143338.40759778826,2023
269263.5276204839,2024
351625.7785335289,2025
174816.03938659292,2026
158413.10191609082,2027
155063.0431273259,2028
168534.22704214463,2029
266156.50557772315,2030
232419.00526041578,2031
254280.3854705501,2032
257563.13924807456,2033
173692.11349346003,2034
219480.80787975012,2035
202331.8658223673,2036
209050.10075087956,2037
320653.2804489633,2038
232605.53460850596,2039
270626.48267783993,2040
298336.78498564183,2041
206730.52895822146,2042
174357.33478309325,2043
175465.78560866043,2044
215006.28348904254,2045
146405.399854184,2046
146747.08530450513,2047
141800.13523113186,2048
143956.7784665086,2049
179818.67025002232,2050
105213.82937593608,2051
124481.22598687901,2052
148698.51543949908,2053
87400.90387220873,2054
159290.29348173138,2055
148708.24767973513,2056
112574.58172160333,2057
216575.7786579296,2058
132760.24245591954,2059
172989.8390716132,2060
176843.64454791544,2061
128633.61981372592,2062
116540.76036661815,2063
137857.6194034029,2064
119041.14601605915,2065
164752.51236619352,2066
113710.07881365696,2067
149311.66677545907,2068
87970.37149648854,2069
117793.00785724948,2070
94293.15530335825,2071
136649.00976217314,2072
133419.93843518983,2073
188189.6719054057,2074
151090.16884827035,2075
120491.27525076103,2076
151814.3495360202,2077
125712.59900817265,2078
134778.33865239745,2079
116998.36199693596,2080
128855.29640424022,2081
123601.91094099484,2082
149603.44946726892,2083
109048.91589120653,2084
114648.43950003837,2085
116682.58379486784,2086
124126.77665402825,2087
97186.05900257909,2088
76524.63792475816,2089
123685.52783596188,2090
109462.47178113648,2091
120757.61546664327,2092
115661.54605293697,2093
112893.17486155297,2094
149119.98530194318,2095
83999.89869085862,2096
97649.48079147041,2097
149290.75345752464,2098
51650.3260001656,2099
78284.12961004346,2100
118007.09997770317,2101
129264.0089837764,2102
105825.5014199566,2103
141238.98561301758,2104
128407.61138937926,2105
66874.41788488466,2106
188958.34391143627,2107
116459.45668304047,2108
110547.8860256313,2109
128290.337311976,2110
137649.96794984577,2111
137784.66199208467,2112
120192.59380913714,2113
120630.06916836668,2114
162664.56921871827,2115
118256.09358089782,2116
151207.44813005463,2117
127331.00609960059,2118
109806.65114902581,2119
113239.9084932761,2120
98857.98897901483,2121
114141.98020769794,2122
82887.55413662625,2123
160836.51627193508,2124
128359.32076571984,2125
147547.1137388663,2126
162984.8306204917,2127
125803.81167650825,2128
95398.25985077032,2129
136538.05973592846,2130
143554.3213621379,2131
113363.62264003523,2132
123402.01138319407,2133
123686.98648136733,2134
99355.91068457217,2135
78640.81962273241,2136
106927.81911492044,2137
132628.6785490992,2138
152857.96872710393,2139
139736.73974772962,2140
165793.78227438225,2141
125308.09716366274,2142
147918.11776066734,2143
123716.58563783369,2144
137563.7405603089,2145
172108.65988332342,2146
143221.79764908546,2147
134544.73205644847,2148
150249.41068720265,2149
236342.9810557159,2150
117072.80163147867,2151
172694.9626487311,2152
160553.73696281473,2153
101462.95473695786,2154
141226.28928177094,2155
260455.36028557294,2156
226151.2203660613,2157
237481.60623748903,2158
214656.85531903664,2159
181291.28185736813,2160
238122.49836310983,2161
360654.420150851,2162
333539.54865888995,2163
256245.1741770653,2164
203410.85164952904,2165
159357.47106533792,2166
219544.42244193933,2167
191567.27052520777,2168
197940.61998404004,2169
217378.06401754686,2170
159589.05244175514,2171
133262.90487971844,2172
172205.28279138182,2173
222205.33833027774,2174
302308.7023304417,2175
312902.0597657119,2176
236387.10767000454,2177
213526.65541507106,2178
136513.99312606818,2179
212945.0921197171,2180
192831.60541889461,2181
224129.32335967195,2182
189999.59150252008,2183
120558.54063224915,2184
129395.27666996542,2185
145835.1479237582,2186
153512.77244899684,2187
155774.12066264817,2188
262171.4647261101,2189
80983.29048458103,2190
81833.62521537254,2191
88195.40717181642,2192
111000.2705485365,2193
99903.42610996497,2194
102117.1252650459,2195
101681.18014298061,2196
116236.73886174659,2197
160503.65164042555,2198
180571.70294246945,2199
149898.12534012087,2200
147634.0185368974,2201
215682.223776796,2202
137909.8767158689,2203
177883.59270256734,2204
118420.31845364837,2205
139992.2386764204,2206
225849.2279517124,2207
268654.3611787581,2208
242934.40143260494,2209
122035.03262034767,2210
120261.05872667907,2211
120885.96110248391,2212
104988.63299154177,2213
136767.88186483257,2214
102080.67115465194,2215
148269.4159252859,2216
68341.55477144688,2217
68824.6035919211,2218
67622.96802136168,2219
56263.36995660948,2220
296985.4675225956,2221
272753.84950601694,2222
283756.90177162504,2223
208281.49136419393,2224
118959.65558071202,2225
181331.2701194919,2226
196554.23542374204,2227
265526.5888937252,2228
251119.0005779321,2229
152513.39995739528,2230
210111.0421678149,2231
178627.73873879522,2232
177569.0314308001,2233
242826.09528348237,2234
216146.51041025182,2235
253341.82788007782,2236
313752.0792094311,2237
196688.34231655565,2238
110813.22111096274,2239
154532.9686715051,2240
154107.4418388786,2241
124976.60619826068,2242
133851.67980608618,2243
105164.73815725843,2244
102154.02671304793,2245
140748.1840678618,2246
117946.2878403405,2247
121359.9722638201,2248
119248.55098818618,2249
132194.82374035055,2250
108024.44253624408,2251
182610.85153896053,2252
153234.07863123005,2253
182805.3007719439,2254
184849.57030846892,2255
181333.44213873433,2256
207424.2059799061,2257
162345.46281686472,2258
174323.07966012257,2259
161313.26054550384,2260
197090.46557396493,2261
211668.42756238097,2262
377783.8037806756,2263
446880.3941573904,2264
174568.9771048232,2265
313428.9072958876,2266
359034.8927057566,2267
432511.6708386739,2268
152071.30189704432,2269
201310.88498098377,2270
215440.20897053578,2271
195592.33906037422,2272
165021.21759645725,2273
178311.54221295842,2274
153946.5448922663,2275
189884.6792483779,2276
182219.5562611532,2277
149739.0714240851,2278
126281.62173687098,2279
118101.3309902129,2280
163001.72471392038,2281
182203.33336332528,2282
109003.77719352541,2283
112357.55865066341,2284
142176.9243465952,2285
123534.61891697087,2286
371166.12926966685,2287
273314.06098328484,2288
365844.3368025889,2289
448725.32977853605,2290
337760.51816914335,2291
443748.49349946424,2292
465091.66290481447,2293
405886.5728413572,2294
467727.1898114283,2295
279251.90212879085,2296
342177.1051007468,2297
336994.29432410985,2298
353017.3876035783,2299
340987.2707546527,2300
312815.098578757,2301
250690.4115027817,2302
248454.6086663885,2303
253675.08320043216,2304
192515.55096702217,2305
187350.95194126485,2306
195939.7769175629,2307
229404.66282476258,2308
286415.7499052455,2309
211924.136645033,2310
199110.9930550598,2311
177309.65359719115,2312
172800.03465619968,2313
172933.4623139964,2314
182336.7243614935,2315
195296.43947485453,2316
187666.3672477461,2317
179322.23929677333,2318
183537.30596356484,2319
187156.15784408536,2320
237939.3018077068,2321
179400.3653598933,2322
198082.71459729783,2323
182926.67688317233,2324
215125.59633774136,2325
177742.21291450644,2326
203058.19780285348,2327
223263.48749753175,2328
192383.32639101447,2329
180515.38349628757,2330
341926.8495922186,2331
400568.4612298011,2332
323245.2718629257,2333
258156.0693527762,2334
286756.42731769715,2335
310725.8384001956,2336
197393.5017810298,2337
265828.15099904087,2338
221284.70936770254,2339
391379.1983260832,2340
211766.2363985565,2341
237704.12076579168,2342
230101.91469541556,2343
213992.66419807743,2344
236446.18495206902,2345
212641.35324767043,2346
196680.14681847178,2347
242067.4833420978,2348
181395.23470753123,2349
313795.26904574933,2350
254227.45983001933,2351
254130.04926968197,2352
236168.14699189196,2353
139670.1876311701,2354
147618.17893361318,2355
153005.71655547322,2356
189564.76937409648,2357
197240.98109137008,2358
133881.60882962018,2359
115913.58005332592,2360
146430.63175153817,2361
256934.61007517268,2362
140096.31204605487,2363
159174.395629632,2364
216088.67904670106,2365
193405.11574684203,2366
223042.58352706084,2367
212542.64310555335,2368
217305.92367064036,2369
169765.75266104756,2370
165496.28462098958,2371
192336.4878264366,2372
286979.72196194326,2373
316645.60937140323,2374
254961.58538453822,2375
269560.95361710904,2376
329813.8130055713,2377
145065.33349549578,2378
194806.09149493134,2379
149196.33324388321,2380
167921.06287639897,2381
215804.75598803713,2382
204825.75707402846,2383
244880.46798811044,2384
161964.06935201044,2385
133604.48076224845,2386
137031.7606052191,2387
104328.0651664925,2388
118487.94774692704,2389
149963.6068002904,2390
146095.88974321246,2391
114176.76274189561,2392
172655.6903865017,2393
143750.10868498468,2394
211081.26952363775,2395
143857.7739054951,2396
222591.13543263826,2397
135589.19617693365,2398
65707.46904717822,2399
62936.64878175328,2400
121223.83303585209,2401
136906.71055305813,2402
147196.99626930966,2403
153992.7792400043,2404
158860.7997140399,2405
140060.9461947955,2406
124774.73051073884,2407
148923.3058568552,2408
120344.11980833168,2409
173640.6297683582,2410
113974.53025059024,2411
158031.76912036102,2412
129399.20101328472,2413
157639.06012388144,2414
133634.49338786746,2415
129684.77763302537,2416
131635.78309473424,2417
132005.83856783592,2418
127262.04853565592,2419
121565.7303121964,2420
148634.3179441677,2421
107682.20985869945,2422
115143.1554962604,2423
165156.48428515397,2424
195010.5456094766,2425
131449.09323832838,2426
132338.9131426107,2427
183203.88891812006,2428
113197.09782122062,2429
132935.66031256644,2430
108926.18973016378,2431
147976.93377888866,2432
148335.6527685559,2433
138796.91472419386,2434
151783.13779618547,2435
105242.33354050586,2436
102613.02275504923,2437
124055.50330349739,2438
103218.27407038603,2439
124032.4062531051,2440
94634.35798918134,2441
98265.1882756696,2442
126616.63953966675,2443
132328.10945823236,2444
87276.65486516457,2445
132035.88345918612,2446
181498.628497237,2447
129599.04912732428,2448
111585.9205178962,2449
154768.72492095284,2450
119221.41281748336,2451
190910.33127372756,2452
93211.18427517783,2453
118710.05539023502,2454
121247.52763587648,2455
133395.73496592132,2456
137811.237403324,2457
127130.63840702674,2458
107160.97447025827,2459
139559.60124755104,2460
127273.29741811746,2461
134252.29527884343,2462
124438.42885369547,2463
170537.05392686976,2464
141982.65331125646,2465
117713.85914972363,2466
131274.858643213,2467
82036.98508376152,2468
80322.23402091052,2469
194016.88967747695,2470
216582.91983692907,2471
165381.53997366963,2472
116517.79152690101,2473
73773.16146495039,2474
207914.10650091752,2475
115021.8868150912,2476
126720.84653966335,2477
152163.03461268506,2478
105548.9809305682,2479
154649.3409137368,2480
120051.97049087135,2481
126029.50536032682,2482
111281.52746191615,2483
122275.07676011648,2484
123543.88141688111,2485
150437.65188875288,2486
166297.26612682705,2487
166160.88254395424,2488
157301.841054786,2489
145918.58061029186,2490
93522.63034618345,2491
197067.11009540863,2492
155972.31770123675,2493
152075.84843572503,2494
89224.88698382454,2495
238113.30990916895,2496
152995.67524015237,2497
107991.26878174207,2498
86647.2853294026,2499
119399.51000431686,2500
134545.19969453695,2501
145688.13081959536,2502
94762.02465097915,2503
172306.18591157673,2504
227102.43495644667,2505
250017.33693508254,2506
277344.2713614481,2507
250210.85941716516,2508
218264.95720925299,2509
223216.4903851615,2510
175942.31313509215,2511
208130.82614684635,2512
221736.37638087984,2513
265198.50776371465,2514
150663.08405409433,2515
174583.7366422905,2516
146940.486785923,2517
156188.19109861588,2518
234762.55170471835,2519
221498.0260457896,2520
189560.9884502122,2521
221436.55375225958,2522
119249.52501977205,2523
135156.7304781974,2524
148323.9249972212,2525
137575.20903668526,2526
117754.32891646455,2527
128874.34205057037,2528
133686.53671054787,2529
125572.94556417498,2530
254875.6099015556,2531
223095.31330035298,2532
193294.34766282956,2533
235734.31217890346,2534
294534.5718160976,2535
231989.29838950446,2536
243805.1083405845,2537
183051.37430552026,2538
190659.00773833224,2539
175785.20073093072,2540
183871.28024511694,2541
164678.3422383102,2542
120988.56263255251,2543
122151.84823932932,2544
137432.49241848168,2545
121777.40339774027,2546
138335.74656445885,2547
150615.44439169523,2548
152479.93962050363,2549
523973.91024877736,2550
139643.955257468,2551
129148.1301144523,2552
75689.93867118799,2553
95796.58997401112,2554
113071.01198052,2555
98011.47948470192,2556
107159.77480666178,2557
147418.89213902343,2558
141565.10415677045,2559
154830.835146086,2560
146065.22089143738,2561
139385.96881051804,2562
151130.95443862022,2563
201237.00427273923,2564
137860.6769214322,2565
154955.45507584288,2566
142987.8944758787,2567
204821.62554787242,2568
228828.5179580239,2569
117827.51154063114,2570
191609.6277414229,2571
153734.78071857363,2572
220680.91601756614,2573
290652.3081234008,2574
131673.25919871955,2575
118702.65760514274,2576
154453.36026926507,2577
82834.13092788578,2578
63994.67560062856,2579
86032.77773548994,2580
94538.50785930849,2581
100895.9016958279,2582
274009.5478538929,2583
172913.34343349206,2584
184109.7299424019,2585
220996.93976851288,2586
200114.66367477196,2587
138245.92325229393,2588
151132.10989252914,2589
201224.9522639936,2590
224359.50025136644,2591
210040.90158510875,2592
256805.71939296625,2593
185135.59125215764,2594
208446.2352479155,2595
288435.6481042377,2596
186319.4688129971,2597
280506.7747521195,2598
342348.5952881361,2599
151502.9312470159,2600
143141.02539956014,2601
85656.65485096053,2602
94245.17320842738,2603
90603.62816885856,2604
82355.11756717153,2605
144549.36519252817,2606
197490.4796052752,2607
197371.24008332656,2608
173707.86261288187,2609
110980.83822527817,2610
125039.00287447797,2611
161471.24968185066,2612
130410.03005693974,2613
124286.86326049766,2614
153243.32836538326,2615
144288.60819569495,2616
184594.979560344,2617
195516.80457603897,2618
198504.95760730785,2619
188086.43007772407,2620
176010.1150404467,2621
176480.32313761584,2622
243586.44693900377,2623
297676.2577491958,2624
293280.77675365086,2625
173293.38394926858,2626
168652.03980349452,2627
482671.75100998837,2628
495679.41323279275,2629
390644.2457336844,2630
470952.14424984675,2631
416916.0679773686,2632
314358.75965246826,2633
430535.0022712939,2634
158944.36330574844,2635
173975.42004095856,2636
179238.862051989,2637
252640.64918568393,2638
192589.48905597383,2639
151266.6341777275,2640
103900.09963565264,2641
186372.60719188832,2642
103798.15347296,2643
118320.40394018097,2644
110767.86750163749,2645
95556.1455730345,2646
104287.89255944305,2647
141014.63897664368,2648
154577.98732217657,2649
136103.12216843362,2650
138005.17968007195,2651
398315.25244477694,2652
256131.43115665787,2653
252162.62811881537,2654
408917.33270147216,2655
327420.2368077261,2656
350689.783596817,2657
309206.46820490854,2658
310224.58386757644,2659
366494.1533165161,2660
356054.9880018709,2661
366917.27729519864,2662
296010.37748146185,2663
278274.99867091683,2664
330013.1918662825,2665
283634.52687491535,2666
170847.19977960052,2667
182699.32089462655,2668
179958.0026691007,2669
276326.0502000097,2670
190539.34227141424,2671
192771.09378029348,2672
199418.37934800482,2673
193271.83277537048,2674
173041.4021468139,2675
195150.63767242743,2676
197806.09115312557,2677
247240.59624858038,2678
279357.3865323042,2679
292467.193111483,2680
404586.9855710618,2681
322851.25667711505,2682
510159.23836434673,2683
321917.6997051239,2684
330470.9793292104,2685
246787.88511291143,2686
310347.3112533002,2687
217573.32140886228,2688
208666.31831019718,2689
411736.1969705063,2690
187287.05912177684,2691
141754.83754201644,2692
197686.23257262702,2693
140260.67694216614,2694
192804.90234302875,2695
186659.14900776924,2696
183914.38046459953,2697
192583.4401385159,2698
167801.59950211347,2699
153654.25130318088,2700
150214.1159668765,2701
112131.59468697739,2702
128704.68911752968,2703
140202.81052898848,2704
115351.96682359593,2705
112897.79156288123,2706
123911.30410855515,2707
133383.17524938151,2708
104799.74060859706,2709
127897.03880830035,2710
264598.4001295926,2711
392998.7015555745,2712
170283.41826806852,2713
151486.77679612493,2714
170158.3384527642,2715
145178.7316873627,2716
191624.8139722242,2717
221876.46231760687,2718
152049.27138215385,2719
174017.41821729686,2720
130866.05423656596,2721
159766.6157466123,2722
143994.20965398906,2723
125827.10860591037,2724
130055.71669103697,2725
147725.26290259694,2726
175181.31295767083,2727
186921.34465925445,2728
149506.04412660125,2729
146958.8956239093,2730
134372.7626332732,2731
134669.02141415165,2732
159263.39625629783,2733
141039.22506731967,2734
